"t","X"
132,-1.6319673342261
133,-0.793763634629697
134,-0.637999407979796
135,0.719925767092749
136,-0.391696434870958
137,0.880088625325554
138,-0.100743913693913
139,-1.36949705985569
140,0.0325323828843232
141,-0.937521614557299
142,-1.47370737594782
143,-1.62088056752279
144,-0.188465267502621
145,0.716041165031694
146,0.91306513790688
147,0.269187358096078
148,-0.784876824082953
149,0.171992336236912
150,1.00060454268911
151,1.13225855049701
152,1.1020000185739
153,1.20281655325831
154,0.194562947054004
155,1.10287547415177
156,0.795879495358017
157,0.756099419321505
158,0.559816968811067
159,-0.548082741649943
160,-0.492811392227288
161,0.516479398380319
162,-0.0119400899939219
163,0.0662523175462478
164,-0.0601021883551452
165,1.39403762920903
166,0.571320428800174
167,0.883915034262216
168,0.952990403860883
169,-0.202598422870679
170,0.315173984784927
171,1.54281018895737
172,1.12928184584896
173,-0.474437698162371
174,0.534913789203545
175,0.857385848379924
176,0.333594366521274
177,1.28033395672684
178,0.6110204983769
179,-0.356066518724581
180,1.02639761216194
181,0.688608431613547
182,1.05580721170258
183,1.87524523489816
184,1.40206809749497
185,-0.295016035510043
186,0.798703294405254
187,-1.12603182554375
188,-0.800848054999474
189,0.455271681189961
190,-2.0040027712098
191,-0.718868595267693
192,-1.4063624298132
193,-1.48020308736722
194,-0.181561158266965
195,-0.341949206107513
196,0.807119420019177
197,-0.949251431618093
198,-1.07541493865743
199,-1.30848781280479
200,-1.16550524331368
201,-2.07563276437517
202,-2.26147052057642
203,-2.73493155492029
204,-1.58323092230459
205,-1.35727835133487
206,-0.648434271371615
207,1.67836296824322
208,0.025102170176491
209,1.06887767037746
210,4.03716883172801
211,2.50115172744029
212,2.35636957707184
213,1.52788417943106
214,1.27170830463688
215,-0.250369836891689
216,-0.98543130652902
217,-0.61992897123611
218,-0.274388529876399
219,-0.452392682984109
220,-0.777268989134066
221,-2.32072533660591
222,-0.592768657759881
223,-0.62915718923942
224,0.722987796484585
225,-1.87429626448
226,-0.945477487862232
227,0.954439573476807
228,-0.160313057154472
229,1.41736430986142
230,1.28396063413396
231,1.04322174720977
232,2.00016574006451
233,-0.431001370937792
234,0.296412883954636
235,0.995562462507362
236,1.74207888659467
237,1.82207015802094
238,1.64428988863152
239,2.69331947071596
240,1.94889359095199
241,0.811105345171637
242,1.42261147041828
243,1.03848157227137
244,1.37445688694968
245,0.765024984437616
246,1.57899574362238
247,3.19733897624371
248,0.108994373556469
249,1.90267571550104
250,0.710483269573726
251,0.247630232223394
252,-1.12347383788078
253,-0.492292909932228
254,-0.149800995415197
255,-1.85947065138739
256,1.05144109197682
257,-0.926755170908506
258,-2.70594001260482
259,-1.26416510438807
260,0.849057585917789
261,1.01550630379281
262,1.68553228745054
263,1.93764718143442
264,1.94528520184553
265,1.25844555883364
266,-0.0333137889028664
267,-1.46968093887673
268,-1.52484984286534
269,-2.84026720030617
270,-2.87541716001506
271,-1.57872830429544
272,-2.94685482432255
273,-3.76588527017919
274,-3.67838301881838
275,-4.90862594376911
276,-3.01638479797473
277,-4.91660547604897
278,-3.99878188969668
279,-3.09831274598133
280,-2.22075518438023
281,-0.723641488938592
282,-3.3355720435819
283,-1.07092549829934
284,-2.13031227817678
285,-2.02110110767088
286,-0.214278940871314
287,-1.72523581711967
288,-0.479235800360396
289,-0.845678493842989
290,-1.31717559281806
291,0.534238437943445
292,-0.575166791187372
293,-0.54572579318684
294,0.412385806707013
295,0.801385731705069
296,-0.58824943978993
297,1.23446636784314
298,-0.158276181606602
299,-0.697063758724958
300,-2.41255176910677
